"Note","Description","key"
"1,0","une histoire conventionnelle les gentils contre les méchants lhomme contre la machine le maître contre le disciple un héros insupportable roulant tellement des mécaniques quon a limpression quil a la crotte au cul passez moi lexpressionquon nous montre torse nu dès la première occaz w  smith est certes bel homme mais je ne peux pas mempêcher de penser que cette exib est là pour combler les lacunes de son jeu dacteuret dont les blagues vaseuses narrachent même pas un sourire des effets spéciaux dignes dune publicité pour lave linge de la pub à outrance en message subliminal des acteurs mauvais des robots mal faits une moralité à deux balles cinquante des incohérences à nen plus finir  javais 47% de chance de survivre et elle 11%    mais cétait suffisant pour une fillette nimporte quel humain laurait compris  ah bon  jaurais plutôt pensé que de plus petits poumons consommeraient moins doxygène dans un espace confiné et donc augmenteraient le délai de survie une fin qui annule tout ce qui a été dit précédement ça devait pas être w  smith en haut sur la colline dans le rêve  comment les robots pourraient ils voir sony comme un leader puisquils sont soumis aux 3 lois et ne disposent pas dun libre arbitre comme lui  enfin bref vous aurez compris quil ne faut pas convoquer beaucoup de ses neurones pour voir un tel film",1
"4,0","i robot est un très bon film de science fiction que lon regardera avec plaisir   will smith est bien dans son rôle  le scénario tient la route  il ya une bonne intrigue  un bon suspens ainsi quun excellent rythme   bref tout les ingrédients nécessaires pour pouvoir apprécier ce film ",2
"2,0","belle technologie  mais il sagit essentiellement dune banale affaire de meurtre où will smith soupçonne un robot comme étant le meurtrier dun humain enfreignant ainsi les 3 lois de la robotique  laction nest pas géniale est trop rare  il ny a aucun humour et en dehors de beaux décors    lennui nous gagne vite lors des longues balades de will et des dialogues peu intéressants  en bref en dehors de la technologie peu de choses intéressantes  merci pour ce magnifique placement de produit automobile avec surplus dimages de synthèses ",3
"4,0","un très bon film de sf a voir pour will smith un scénario impec seul ombre les pubs il y en a beaucoup trop a part ça cest génial surtout lexercice de style a la fin",4
"3,0","du style de lhumour de laction  le réalisateur et will smith sur la même longueur donde  on adhère ",5
"3,0","bon film danticipation avec des effets spéciaux énorme  le film tourne surtout autour de will smith mais comme dhab il assure le job  dommage que le côté philosophique passe un peu à la trappe au profit de laction ",6
"4,0","très bon film danticipation  baser sur les lois des robots de assimov de laction un sujet   a voir  ",7
"5,0","film danticipation très réaliste qui demande réflexion sur le sujet   will smith est comme à son habitude excellent",8
"3,5","pas de temps mort dans ce film au scénario très bien ficelé avec même un peu dhumour et un très bon will smith ",9
"1,5","alex proyas après notamment un dark city plein de promesses se retrouve aux commandes de ce i robot  ce film de s f  se révèle sans surprise et ne marque pas les esprits  fade et sans saveur ",10
"4,0","sans les effets spéciaux le film aurait souffert dun scénario trop léger ",11
"3,5","bon film de sf avec will smith film qui nous présente ce que pourrait être la vie dans le futur avec des robots  35 5",12
"1,0","jai été déçue je matendais à beaucoup mieux mais ce film savère un thriller assez banal dont je nai pas saisi la complexité du message  will smith est bien comme toujours ",13
"3,0","un bon petit film de science fiction sans grandes surprises mais faute de grande promesse pas de grande déception ",14
"5,0","un pilier de la science fiction  le côté enquete rajoute du piment à la science fiction le charisme de will smith et laction aux effets spéciaux spectaculaires ",0
"3,5","un film des plus agréables malgré un will smith parfois insupportable  la version blockbuster de blade runner ",1
"4,0","excellent film danticipation  réalisation énergique servie par un impeccable will smith  les effets spéciaux sont surprenant  rien a redire   ",2
"4,0","un excellent film de science   fiction avec un bon scénario et un  will smith en grande forme  ",3
"3,0","un film futuriste relativement crédible offrant au spectateur loccasion dimaginer une vie future qui dépasse son imagination  ce thriller savèrer etre un thriller haletant orchestré par le talentueux réalisateur alex proyas ",4
"5,0","super film sur la robotique à voir absolument pour les amateurs de thriller et action  mention spéciale à will smith et alan tudyk alis sonny ",5
"4,0","bon film de science fiction avec un superbe will smith comme toujours ",6
"4,0","très bon film dans un univers très réaliste ",7
"1,0","ça cest un scénario original  des robots au service de lhomme qui se révoltent  cest inédit du jamais vu  ce qui est encore plus rare cest de voir will smith sauver le monde à lui seul  comble de excentricité cétait un père modèle mari parfait mais qui a perdu sa famille dans une situation tragique et est à présent un bad cop téméraire  et pour ceux à qui le film pourrait paraître complexe ils ont pensé à nous  une belle lumière rouge pour les méchant robots et une bleue pour les gentils  comme ça on est sûr de pas nous perdre   sérieusement produire un blockbuster ne veut pas forcément dire se moquer du public  cest nous prendre pour des idiots que de sortir un tel film ",8
"5,0","quel film de science fiction  jai été totalement bluffé  un bon scénario qui tient la route la petite morale bien sur  et cerise sur le gâteau nous avons le droit au toujours excellent will smith dans le rôle principal  que demander de plus ",9
"3,5","une époque où will smith était à son top  un bon film dans son ensemble  un héros convaincant et charismatique  une histoire intéressante et bien ficelée  une valeur sûre ",10
"3,0","assez mitigé au final car aux premiers abords cest un blockbuster classique au scénario assez prévisible  pourtant le film est très vivant grâce au talent de will smith les robots sont bien représentés et le film regorge de bonnes idées et de personnages assez originaux  ca se laisse regarder mais ce nest pas exceptionnel  un petit film sympa à regarder en soirée éventuellement ",11
"3,0","pas le pire film daction futuriste que jai vu  ca explose ca castagne dans tout les sens un scénario pas trop mauvais un tout bon divertissement comme prévu ",12
"3,5","une très bonne histoire de sf avec une belle image des effets speciaux à la hauteur de nos espérances on passe un super moment et que dire de will smith et ses converses mythiques ",13
"5,0","ce film est une vrai réussite le scénario est génial et les effets spéciaux sont bien réussi  un tres bon film vive will smith ",14
"5,0","un film qui se déroule dans un future assez proche de la notre ou le monde risque de devenir sous le contrôle des robots et des machines will smith est toujours aussi génial",0
