"Note","Description","key"
"2,5","contrairement à la tendance générale jai trouvé ce film très décevant  il est très long lhistoire est compliquée les personnages ne mont pas du tout fait vibrer    pour moi après une telle publicité à propos de ce film de telles critiques    qui lannonçait comme un film extra ordinaire cest réellement une très grosse déception  mais ce film est à voir quand même au moins une foi ",14
"5,0","mais comment peut on ne pas laimer   je comprends chacun ses goûts mais là   ce film est une réussite totale  comme dhabitude christopher nolan nous fait une merveille   il y a tellement de points positifs   il est mythique et culte    les acteurs sont très bons les effets spéciaux sont impressionnants le scénario imprévisible et il y a beaucoup de recherches au niveau du scénario    leonardo dicaprio est carrément super  le rôle quil joue  père tourmenté et veuf est complètement parfait    franchement ce film est profond et peut faire se poser beaucoup de questions  sommes nous dans un rêve   la scène de la fin a laissé beaucoup de théories  est il sorti du rêve ou non    pour mieux expliquer aux gens qui nauraient pas lu certaines théories daprès la théorie qui me semble la plus plausible est la suivante  cobb est réellement sorti du rêve puisque la toupie était le totem de sa femme  contrairement à ce que lon pensait ce nest pas le totem de cobb  le totem de cobb est son alliance puisque pour ceux qui ont lœil quand il est dans un rêve il a son alliance alors que quand il est dans le monde réel il ne la plus   voilà peut être certains lauraient remarqué si vous ne le saviez pas je suis content de vous avoir appris quelque chose   il fait partie dans des films qui faut voir dans sa vie ",0
"5,0","nolan atteins ici un des films de science fiction les plus réussi  il nous emmène dans son univers toujours aussi fou et nous montre ce quest le vrai divertissement cinématographique  ",1
"3,0","la plongé dans lonirisme sannonçait vertigineuse elle est en réalité simplement bruyante violente et dun réalisme qui fait parfois douter quil sagit là du monde des rêves et non dunivers parallèles  le tout ressemblant beaucoup à matrix il ny a finalement que peu doriginalité dans ce film ",2
"5,0","il va falloir ajouter des étoiles parce que 5 cest pas suffisant pour ce film",3
"4,5","un pur moment de plaisir  les acteurs le scénario et les musiques sont tout simplement génialissimes  cest un film quil faut avoir vu si on aime le genre ",4
"1,0","le film naurait pas ete aussi mauvais si la pretention de son scenario netait pas aussi flagrante  ce film se veut intelligent mais le probleme est quil est plutot une belle bouillie didees noyees dans la confusion et de scenes dactions vraiment inutiles  trop dincoherences tuent lhistoire ",5
"4,5","superbe  effets magiques   acteurs pros  mais que cherchait il j ai adore ",6
"1,5","une idéé attirante au départ mais mal traité   l intrigue est tordu de chez tordu réve imbrigué dans un autre imbrigué dans un autre et imbrigué dans un autre  et puis quoi encore   seul ceux qui auront mention  matrix 2  y comprendront quelque chose  les effets spéciaux en dvd ne sont pas spectaculaires me demande encore pourquoi en passe dune ville à un decor du pole nord dans la tête du fils du milliardaire   ah et mauvaise idée de commencer le film directement dans la tête dun méchant avant de poser lintrique et de présenter les personnages  le but de linception a dailleurs peu dintéret  guerre entre firme sans informations sur elles    on se moque quil réussisse ou pas  accroche raté développement trop compliqué conclusion  puisque laiisé à linterprétation du spectateur bref un film a eviter   dix fois en dessous de matrix 1",7
"5,0","juste enorme scenar musiqueet le doute à la fin du film qui fait reflechirjirai le revoir pour verifier certains trucs mais franchement super",8
"5,0","du grand cinéma bravo et merci pour ce formidable film ",9
"5,0","sans aucun doute le grand film de lété 2010 inception est une vraie réussite  christopher nolan confirme son immense talent dicaprio tout autant pour un résultat époustouflant tout simplement génial ",10
"3,0","assez déçu finalement  la réalisation nest pas exemplaire nolan a tout de même eu le culot de mettre la même scène deux fois en moins de dix minutes de film lair de rien    malgré quelques passages intéressants cest plein de toutes ces manies hollywoodiennes de la scène daction et cest pas joli  malgré tout le scénar tient assez bien la route les acteurs nous gratifient dune belle performance je napprécie guère cotillard mais question de goût  mais ce nest pas le meilleur nolan et surtout pas le meilleur blockbuster de ces dernières années ",11
"5,0","une violente claque quon ressent une fois ressorti de la salle   toutes les personnes présentent ainsi que moi sommes réstés scotchés et sur notre fin  un chef doeuvre signé nolan   di caprio surprenant dans ce role quil joue a merveille  en continuant ainsi il restera lun des plus grands acteurs de cette génération  ",12
"4,5","je nai pas du tout aimé the dark knight mais la réalisation avait lair dêtre correcte bien quindigeste  insomnia mavait très plu   je savais que ce inception allait être excellent et je ne suis pas du tout sorti déçu de la séance  merci davoir fait un blockbuster qui stimule autant lesprit que nos yeux à admirer le florilège deffets spéciaux ",13
"4,5","oui jai bcp aimé ce film une histoire intéressante de beaux effet spéciaux des jeux dacteurs vraiment pas mal    et une fin que jai appréciée bref il a été une très bonne surprise  mais et oui il y a toujours un mais non non et non nous utilisons tout notre cerveau et non pas que 10% comme dit dans le film  voila cest tout d  je vous le conseille",14
"5,0","un véritable chef d’œuvre  christopher nolan place la barre tellement haute qu’on nest pressé de voir qui va le détrôner  de magnifique musique créé par hanz zimmer  et un jeu dacteur éblouissant  en plus ce film a pour avantage de regrouper tous les plus grand acteur de notre époque",0
"4,5","pour ce film cest sur le rêve est bien réel le nouveau film de nolan est exellent les acteurs sont tous convaincant et on chacun une réel utilité mention très bien pour dicaprio gordon lewitt et page les autres sont aussi très bon  le scénario est vraiment rafraichissent et surprenanton sent que nolan à soigné tous les détails de son concept  personelement je trouve la mise en scene et le montage presque parfait le tout est très fluide malgré une certaie complexité si on reste atentif il ny a pas de probleme  les scènes daction sont pas mal dans lensemble mais celle du couloir est carrément somptueuse et original jai trouvé la musique vraiment bien pas du tout envahissante  le film est plutot bien rythmé apres une premiere heure plutot explicative que je trouve passionnante le film passe à la vitesse supérieure le 2h30 passe très vite  une fois de plus nolan réussit son pari et nous livre une nouvelle perle nayez pas peur de sont apparente difficulté il vaut vraiment le détour",1
"4,5","très bon moment de cinéa se croquer la tête vive les scénaristes complètement délurés comme ça ",2
"5,0","lun des meilleurs films que jai vue   ",3
"5,0","le film le plus intelligent depuis kaiser sozé dans usual suspects     sincèrement un film à voir  comme quoi on peut relier  laction à lintelligence   ",4
"0,5","jai détesté ce film au bout de 5 mn je me suis dit mon dieu ça dure 2 heures on narrive pas à rentrer dedans et on ne comprend rien je suis hyper deçue",5
"4,5","ce film est juste    waw  il faut quelques minutes pour sen remettre en sortant du cinéma  quand tu le vois cest une vraie claque au sens positif que tu te prends  il est énorme ",6
"5,0","superbe film et très recherché merci à son créateur et son imagination débordante  il a très bien réussi son chalenge il y a également que de bons acteurs  au final peut être lai je rêvé ^^",7
